src_ip,dst_ip,src_port,dst_port,packet_size,protocol_type,timestamp
203.0.113.2,10.0.0.1,29677,80,88,UDP,1.5846128819233265
203.0.113.1,10.0.0.1,42807,80,74,UDP,1.5859674368708176
203.0.113.3,10.0.0.1,12687,80,39,UDP,1.5869810212520183
203.0.113.1,10.0.0.1,26616,80,98,UDP,1.588034786834504
203.0.113.9,10.0.0.1,11666,80,72,UDP,1.5891588198112727
203.0.113.2,10.0.0.1,6126,80,124,UDP,1.589965476271104
203.0.113.4,10.0.0.1,56961,80,55,UDP,1.5906046565936114
203.0.113.7,10.0.0.1,23527,80,120,UDP,1.591790018772355
203.0.113.6,10.0.0.1,29969,80,65,UDP,1.5928487275796073
203.0.113.5,10.0.0.1,38272,80,47,UDP,1.5949632631950357
203.0.113.7,10.0.0.1,2792,80,106,UDP,1.5966876725554244
203.0.113.1,10.0.0.1,55993,80,48,UDP,1.598109756018195
203.0.113.4,10.0.0.1,47072,80,67,UDP,1.5991701774377356
203.0.113.3,10.0.0.1,43079,80,88,UDP,1.6001036875066847
203.0.113.2,10.0.0.1,63652,80,67,UDP,1.6005937450553867
203.0.113.9,10.0.0.1,11564,80,100,UDP,1.6011064933643202
203.0.113.5,10.0.0.1,54479,80,96,UDP,1.6012064933643202
203.0.113.6,10.0.0.1,15531,80,52,UDP,1.602306933781112
203.0.113.5,10.0.0.1,9796,80,48,UDP,1.6029961098474452
203.0.113.2,10.0.0.1,45834,80,81,UDP,1.6038021514516032
203.0.113.1,10.0.0.1,52869,80,116,UDP,1.6044175904685694
203.0.113.2,10.0.0.1,1753,80,126,UDP,1.605229260705416
203.0.113.6,10.0.0.1,59447,80,117,UDP,1.606645223642931
203.0.113.2,10.0.0.1,19068,80,120,UDP,1.608476558465898
203.0.113.1,10.0.0.1,28405,80,105,UDP,1.6092515399886753
203.0.113.2,10.0.0.1,10768,80,83,UDP,1.6101184159859256
203.0.113.5,10.0.0.1,29885,80,114,UDP,1.611419570198111
203.0.113.3,10.0.0.1,15973,80,79,UDP,1.612402872152576
203.0.113.2,10.0.0.1,41800,80,87,UDP,1.613821276322876
203.0.113.6,10.0.0.1,25989,80,38,UDP,1.6164083570868415
203.0.113.6,10.0.0.1,7197,80,56,UDP,1.6171344990815397
203.0.113.2,10.0.0.1,57550,80,50,UDP,1.6180315224372965
203.0.113.9,10.0.0.1,45821,80,110,UDP,1.6191506365216761
203.0.113.5,10.0.0.1,63965,80,111,UDP,1.619646489330821
203.0.113.9,10.0.0.1,57724,80,120,UDP,1.6208652153243517
203.0.113.1,10.0.0.1,42811,80,45,UDP,1.6216182747442136
203.0.113.3,10.0.0.1,39752,80,58,UDP,1.6234373570439897
203.0.113.9,10.0.0.1,61430,80,43,UDP,1.623950042971553
203.0.113.2,10.0.0.1,28359,80,44,UDP,1.6243446899589782
203.0.113.1,10.0.0.1,41565,80,89,UDP,1.625254357173467
203.0.113.4,10.0.0.1,12299,80,109,UDP,1.6265595788954446
203.0.113.1,10.0.0.1,24737,80,40,UDP,1.6275517831209236
203.0.113.6,10.0.0.1,18900,80,107,UDP,1.628854131845609
203.0.113.9,10.0.0.1,30853,80,70,UDP,1.6295762601982975
203.0.113.8,10.0.0.1,24421,80,77,UDP,1.6303960827622637
203.0.113.7,10.0.0.1,18913,80,127,UDP,1.6311064530328918
203.0.113.8,10.0.0.1,21146,80,35,UDP,1.632065775992944
203.0.113.5,10.0.0.1,13177,80,110,UDP,1.632820726694073
203.0.113.6,10.0.0.1,53301,80,46,UDP,1.6334334982715293
203.0.113.9,10.0.0.1,23984,80,56,UDP,1.634463444508813
203.0.113.9,10.0.0.1,16472,80,84,UDP,1.636252453918133
203.0.113.5,10.0.0.1,19514,80,75,UDP,1.6371341232838104
203.0.113.8,10.0.0.1,52000,80,84,UDP,1.6393084082758214
203.0.113.1,10.0.0.1,18909,80,78,UDP,1.6399493530033242
203.0.113.8,10.0.0.1,2184,80,96,UDP,1.6416395542662217
203.0.113.1,10.0.0.1,9153,80,46,UDP,1.6425304923108173
203.0.113.9,10.0.0.1,24379,80,32,UDP,1.6441257475929287
203.0.113.4,10.0.0.1,47606,80,110,UDP,1.6454173903432079
203.0.113.4,10.0.0.1,50671,80,83,UDP,1.6464716622989193
203.0.113.8,10.0.0.1,43111,80,96,UDP,1.6470697045126823
203.0.113.1,10.0.0.1,27626,80,46,UDP,1.6483963396561316
203.0.113.8,10.0.0.1,44568,80,107,UDP,1.6494939111045555
203.0.113.9,10.0.0.1,21299,80,111,UDP,1.6499294169742926
203.0.113.4,10.0.0.1,50879,80,82,UDP,1.650498297220528
203.0.113.5,10.0.0.1,60960,80,52,UDP,1.650713288005779
203.0.113.8,10.0.0.1,42033,80,79,UDP,1.651955412534463
203.0.113.6,10.0.0.1,46263,80,95,UDP,1.6528774774713375
203.0.113.9,10.0.0.1,8317,80,41,UDP,1.6548001500952445
203.0.113.9,10.0.0.1,43855,80,76,UDP,1.6553247433941465
203.0.113.4,10.0.0.1,63213,80,106,UDP,1.6559294572128873
203.0.113.5,10.0.0.1,38004,80,74,UDP,1.6572378691040903
203.0.113.7,10.0.0.1,15677,80,35,UDP,1.6585416046104802
203.0.113.1,10.0.0.1,54085,80,53,UDP,1.6596002148823696
203.0.113.3,10.0.0.1,2655,80,45,UDP,1.6615803667226414
203.0.113.5,10.0.0.1,27860,80,58,UDP,1.6629540760081767
203.0.113.8,10.0.0.1,29662,80,105,UDP,1.6635130840952894
203.0.113.7,10.0.0.1,54393,80,100,UDP,1.6646821188852294
203.0.113.4,10.0.0.1,54723,80,45,UDP,1.6654838152793054
203.0.113.8,10.0.0.1,33214,80,56,UDP,1.6655838152793054
203.0.113.7,10.0.0.1,54953,80,64,UDP,1.6664404428582231
203.0.113.4,10.0.0.1,21529,80,108,UDP,1.6665404428582231
203.0.113.1,10.0.0.1,4203,80,123,UDP,1.6676002130437861
203.0.113.2,10.0.0.1,51520,80,42,UDP,1.667951829328593
203.0.113.9,10.0.0.1,46007,80,113,UDP,1.6696017945322186
203.0.113.3,10.0.0.1,12839,80,51,UDP,1.6709893489812921
203.0.113.1,10.0.0.1,6741,80,41,UDP,1.6726217918795452
203.0.113.6,10.0.0.1,38068,80,121,UDP,1.6727217918795452
203.0.113.1,10.0.0.1,48448,80,71,UDP,1.6733796531971017
203.0.113.5,10.0.0.1,30346,80,126,UDP,1.6745685025632384
203.0.113.1,10.0.0.1,52738,80,113,UDP,1.6761559529227508
203.0.113.5,10.0.0.1,10634,80,123,UDP,1.6769569728496874
203.0.113.6,10.0.0.1,58830,80,54,UDP,1.6784790629903792
203.0.113.4,10.0.0.1,58006,80,91,UDP,1.6798579323211422
203.0.113.4,10.0.0.1,2813,80,121,UDP,1.682071273212037
203.0.113.9,10.0.0.1,38969,80,92,UDP,1.6828635700792312
203.0.113.1,10.0.0.1,29072,80,72,UDP,1.6840434947071654
203.0.113.5,10.0.0.1,34026,80,82,UDP,1.6860804176741122
203.0.113.8,10.0.0.1,34755,80,94,UDP,1.6872634801994753
203.0.113.1,10.0.0.1,40013,80,47,UDP,1.688633284658458
203.0.113.9,10.0.0.1,32771,80,69,UDP,1.6891767755526284
203.0.113.2,10.0.0.1,24714,80,79,UDP,1.6905321299333407
203.0.113.9,10.0.0.1,21540,80,46,UDP,1.6915687407791429
203.0.113.8,10.0.0.1,31907,80,121,UDP,1.6923163500545508
203.0.113.7,10.0.0.1,6312,80,64,UDP,1.6941817792514384
203.0.113.7,10.0.0.1,22588,80,120,UDP,1.6951371398785624
203.0.113.8,10.0.0.1,18419,80,116,UDP,1.695599932979327
203.0.113.1,10.0.0.1,21501,80,64,UDP,1.697602309020114
203.0.113.1,10.0.0.1,44606,80,81,UDP,1.6983615635083702
203.0.113.9,10.0.0.1,40780,80,89,UDP,1.700805755846443
203.0.113.7,10.0.0.1,34775,80,93,UDP,1.7019889579660044
203.0.113.4,10.0.0.1,59058,80,37,UDP,1.7037359870785718
203.0.113.5,10.0.0.1,22525,80,34,UDP,1.7046001765494188
203.0.113.2,10.0.0.1,21496,80,104,UDP,1.706713310494933
203.0.113.5,10.0.0.1,49013,80,126,UDP,1.706823972193077
203.0.113.7,10.0.0.1,25246,80,101,UDP,1.7082795452543922
203.0.113.7,10.0.0.1,62018,80,55,UDP,1.7090681179519671
203.0.113.1,10.0.0.1,42053,80,58,UDP,1.7092576854222266
203.0.113.7,10.0.0.1,50175,80,52,UDP,1.7105251409643976
203.0.113.9,10.0.0.1,25597,80,69,UDP,1.7110111787854425
203.0.113.2,10.0.0.1,54018,80,102,UDP,1.7122062072006772
203.0.113.2,10.0.0.1,17540,80,58,UDP,1.7133021461919702
203.0.113.2,10.0.0.1,40367,80,116,UDP,1.7143423572163923
203.0.113.5,10.0.0.1,7680,80,66,UDP,1.7164713611654017
203.0.113.3,10.0.0.1,19322,80,128,UDP,1.7175475557109456
203.0.113.8,10.0.0.1,5315,80,80,UDP,1.719264979721067
203.0.113.2,10.0.0.1,2861,80,111,UDP,1.7200414430572362
203.0.113.6,10.0.0.1,38083,80,125,UDP,1.7210287003532398
203.0.113.6,10.0.0.1,63032,80,89,UDP,1.72228667621704
203.0.113.3,10.0.0.1,53339,80,120,UDP,1.7228044258055681
203.0.113.5,10.0.0.1,62568,80,61,UDP,1.7243497124188585
203.0.113.4,10.0.0.1,45257,80,68,UDP,1.7259324457856653
203.0.113.4,10.0.0.1,8468,80,63,UDP,1.7270881124397308
203.0.113.6,10.0.0.1,38567,80,75,UDP,1.7277811231694997
203.0.113.3,10.0.0.1,44729,80,127,UDP,1.7278940904363613
203.0.113.2,10.0.0.1,25000,80,93,UDP,1.7287924000164057
203.0.113.6,10.0.0.1,42060,80,34,UDP,1.7292359605095156
203.0.113.2,10.0.0.1,27987,80,89,UDP,1.7305317435803242
203.0.113.7,10.0.0.1,28750,80,100,UDP,1.7315318207460757
203.0.113.5,10.0.0.1,19666,80,91,UDP,1.7316727987098672
203.0.113.9,10.0.0.1,36437,80,60,UDP,1.7334394596391474
203.0.113.7,10.0.0.1,35088,80,46,UDP,1.7345084208825796
203.0.113.8,10.0.0.1,53208,80,73,UDP,1.7357920688382635
203.0.113.3,10.0.0.1,7911,80,84,UDP,1.7361868672320226
203.0.113.5,10.0.0.1,62439,80,88,UDP,1.7377442925348945
203.0.113.7,10.0.0.1,18219,80,81,UDP,1.7383860689686785
203.0.113.5,10.0.0.1,18825,80,65,UDP,1.7388927973470947
203.0.113.8,10.0.0.1,49768,80,53,UDP,1.7404667112086558
203.0.113.8,10.0.0.1,65528,80,32,UDP,1.7412511161687039
203.0.113.5,10.0.0.1,44956,80,65,UDP,1.7427431934634632
203.0.113.1,10.0.0.1,50978,80,84,UDP,1.743909968121421
203.0.113.3,10.0.0.1,51517,80,111,UDP,1.7450936907558825
203.0.113.9,10.0.0.1,40986,80,123,UDP,1.7457352940524928
203.0.113.2,10.0.0.1,47552,80,49,UDP,1.7463501197802256
203.0.113.4,10.0.0.1,25085,80,80,UDP,1.7473967483609918
203.0.113.5,10.0.0.1,38869,80,119,UDP,1.747978868867913
203.0.113.1,10.0.0.1,58310,80,107,UDP,1.749888794569569
203.0.113.8,10.0.0.1,54884,80,108,UDP,1.749988794569569
203.0.113.6,10.0.0.1,53119,80,44,UDP,1.750308858889408
203.0.113.9,10.0.0.1,7235,80,116,UDP,1.751600325997447
203.0.113.2,10.0.0.1,53433,80,101,UDP,1.7519889077492639
203.0.113.8,10.0.0.1,22021,80,102,UDP,1.7531512924021548
203.0.113.5,10.0.0.1,30094,80,103,UDP,1.7544048919501818
203.0.113.2,10.0.0.1,21722,80,123,UDP,1.7554621051012282
203.0.113.4,10.0.0.1,18960,80,58,UDP,1.7564588412238014
203.0.113.4,10.0.0.1,47951,80,100,UDP,1.7570840089662023
203.0.113.4,10.0.0.1,6632,80,38,UDP,1.7585584009256623
203.0.113.1,10.0.0.1,38520,80,117,UDP,1.7592094874911455
203.0.113.7,10.0.0.1,37939,80,53,UDP,1.7598451606464742
203.0.113.2,10.0.0.1,28366,80,74,UDP,1.7606668403238939
203.0.113.9,10.0.0.1,13600,80,73,UDP,1.7615555194930343
203.0.113.7,10.0.0.1,64492,80,103,UDP,1.7616555194930343
203.0.113.6,10.0.0.1,42836,80,67,UDP,1.763920725379921
203.0.113.5,10.0.0.1,42001,80,86,UDP,1.7643668014274179
203.0.113.5,10.0.0.1,34439,80,83,UDP,1.7663032000995667
203.0.113.6,10.0.0.1,49853,80,107,UDP,1.7678550759998997
203.0.113.9,10.0.0.1,22575,80,52,UDP,1.768652129322347
203.0.113.2,10.0.0.1,37103,80,54,UDP,1.7687672146055253
203.0.113.1,10.0.0.1,33968,80,127,UDP,1.7695710419384092
203.0.113.8,10.0.0.1,24547,80,125,UDP,1.770637143917991
203.0.113.6,10.0.0.1,2108,80,125,UDP,1.7716958588765852
203.0.113.3,10.0.0.1,15352,80,58,UDP,1.7729435804548834
203.0.113.7,10.0.0.1,28294,80,37,UDP,1.773504857922926
203.0.113.5,10.0.0.1,53236,80,62,UDP,1.7744259567137637
203.0.113.6,10.0.0.1,43066,80,41,UDP,1.7765159737839116
203.0.113.2,10.0.0.1,1083,80,107,UDP,1.777505198080857
203.0.113.7,10.0.0.1,5565,80,76,UDP,1.7779005850174245
203.0.113.3,10.0.0.1,14300,80,122,UDP,1.7793638189707623
203.0.113.9,10.0.0.1,8255,80,113,UDP,1.7803792524605024
203.0.113.7,10.0.0.1,29859,80,86,UDP,1.7824706574847062
203.0.113.9,10.0.0.1,7772,80,94,UDP,1.7835269624632306
203.0.113.9,10.0.0.1,4086,80,61,UDP,1.7854545649057763
203.0.113.7,10.0.0.1,36971,80,92,UDP,1.7868352574121784
203.0.113.7,10.0.0.1,14052,80,54,UDP,1.7869352574121784
203.0.113.6,10.0.0.1,24628,80,60,UDP,1.788169724678729
203.0.113.1,10.0.0.1,15964,80,126,UDP,1.7892224849476879
203.0.113.9,10.0.0.1,3328,80,51,UDP,1.7913383327898167
203.0.113.1,10.0.0.1,2621,80,62,UDP,1.7926915808077788
203.0.113.8,10.0.0.1,46752,80,87,UDP,1.7934624251150664
203.0.113.3,10.0.0.1,4291,80,86,UDP,1.7948874193407427
203.0.113.5,10.0.0.1,55238,80,52,UDP,1.7949874193407427
203.0.113.5,10.0.0.1,36303,80,87,UDP,1.795225299736147
203.0.113.2,10.0.0.1,29018,80,107,UDP,1.7966620749836
203.0.113.1,10.0.0.1,7348,80,45,UDP,1.7967620749836
203.0.113.4,10.0.0.1,53002,80,105,UDP,1.7973706655395083
203.0.113.7,10.0.0.1,65355,80,44,UDP,1.7984166308205467
203.0.113.9,10.0.0.1,46591,80,41,UDP,1.8002403718944042
203.0.113.9,10.0.0.1,57878,80,119,UDP,1.8011092494332785
203.0.113.2,10.0.0.1,37102,80,105,UDP,1.8026065362218369
203.0.113.3,10.0.0.1,14818,80,32,UDP,1.8035660143863272
203.0.113.6,10.0.0.1,17169,80,34,UDP,1.8037673125629161
203.0.113.3,10.0.0.1,5953,80,65,UDP,1.8050083546595108
203.0.113.6,10.0.0.1,52276,80,125,UDP,1.8053374627063512
203.0.113.7,10.0.0.1,11022,80,46,UDP,1.8057774489880956
203.0.113.7,10.0.0.1,44950,80,52,UDP,1.8073357128398857
203.0.113.4,10.0.0.1,63406,80,63,UDP,1.808454896119803
203.0.113.8,10.0.0.1,62758,80,116,UDP,1.808966869842204
203.0.113.3,10.0.0.1,61067,80,89,UDP,1.8101330341266748
203.0.113.4,10.0.0.1,47073,80,65,UDP,1.812650820626781
203.0.113.8,10.0.0.1,57895,80,79,UDP,1.8138496595721076
203.0.113.6,10.0.0.1,25141,80,43,UDP,1.8139496595721076
203.0.113.5,10.0.0.1,28273,80,106,UDP,1.814781672128847
203.0.113.4,10.0.0.1,48738,80,93,UDP,1.8164205615493476
203.0.113.2,10.0.0.1,8253,80,71,UDP,1.8178312697440941
203.0.113.6,10.0.0.1,55201,80,103,UDP,1.8184776016621345
203.0.113.8,10.0.0.1,30500,80,40,UDP,1.819106270216365
203.0.113.1,10.0.0.1,21516,80,85,UDP,1.8200579231122223
203.0.113.9,10.0.0.1,25489,80,61,UDP,1.8208598414423283
203.0.113.2,10.0.0.1,65046,80,106,UDP,1.8217854236993936
203.0.113.2,10.0.0.1,39148,80,45,UDP,1.8231784916005154
203.0.113.1,10.0.0.1,46600,80,122,UDP,1.823707810821161
203.0.113.3,10.0.0.1,4466,80,62,UDP,1.823807810821161
203.0.113.6,10.0.0.1,64042,80,52,UDP,1.824551578879911
203.0.113.7,10.0.0.1,10945,80,105,UDP,1.825186282237785
203.0.113.8,10.0.0.1,37235,80,96,UDP,1.8271695383160302
203.0.113.7,10.0.0.1,12590,80,104,UDP,1.8273220950371583
203.0.113.3,10.0.0.1,2591,80,47,UDP,1.8287244670218459
203.0.113.2,10.0.0.1,56243,80,87,UDP,1.8288524014797356
203.0.113.5,10.0.0.1,30631,80,86,UDP,1.829976516337231
203.0.113.5,10.0.0.1,23487,80,63,UDP,1.8317376806885757
203.0.113.7,10.0.0.1,59858,80,81,UDP,1.8335944882375401
203.0.113.3,10.0.0.1,45886,80,77,UDP,1.8340629381813716
203.0.113.5,10.0.0.1,11253,80,103,UDP,1.8358069876786465
203.0.113.7,10.0.0.1,12962,80,89,UDP,1.836463177345512
203.0.113.4,10.0.0.1,1191,80,71,UDP,1.83721732564327
203.0.113.5,10.0.0.1,21322,80,102,UDP,1.8378580062755017
203.0.113.3,10.0.0.1,65526,80,61,UDP,1.8386823182008185
203.0.113.8,10.0.0.1,37980,80,100,UDP,1.8391898797356505
203.0.113.7,10.0.0.1,60915,80,75,UDP,1.8402965418223085
203.0.113.2,10.0.0.1,23345,80,60,UDP,1.841626618801177
203.0.113.4,10.0.0.1,58259,80,106,UDP,1.8426342197261134
203.0.113.8,10.0.0.1,57721,80,126,UDP,1.8434530567782552
203.0.113.4,10.0.0.1,44847,80,76,UDP,1.8443231289755935
203.0.113.5,10.0.0.1,41252,80,106,UDP,1.844493160743024
203.0.113.6,10.0.0.1,35986,80,89,UDP,1.844832513857338
203.0.113.9,10.0.0.1,62277,80,35,UDP,1.8454202236178123
203.0.113.8,10.0.0.1,21304,80,122,UDP,1.846426213040442
203.0.113.8,10.0.0.1,14169,80,66,UDP,1.847942096694034
203.0.113.4,10.0.0.1,42780,80,79,UDP,1.848298372569491
203.0.113.1,10.0.0.1,13951,80,104,UDP,1.8495228189205288
203.0.113.8,10.0.0.1,47893,80,117,UDP,1.8509250972614215
203.0.113.4,10.0.0.1,61969,80,39,UDP,1.851613507489122
203.0.113.2,10.0.0.1,61466,80,41,UDP,1.8518870118862518
203.0.113.7,10.0.0.1,44800,80,92,UDP,1.8526104039844205
203.0.113.5,10.0.0.1,38851,80,70,UDP,1.8538229973865832
203.0.113.5,10.0.0.1,65100,80,51,UDP,1.8548122707139585
203.0.113.8,10.0.0.1,26139,80,46,UDP,1.8562041059183803
203.0.113.3,10.0.0.1,65391,80,128,UDP,1.8570695660260084
203.0.113.2,10.0.0.1,50184,80,117,UDP,1.8584191847216613
203.0.113.6,10.0.0.1,15536,80,76,UDP,1.8599725622758267
203.0.113.6,10.0.0.1,46111,80,114,UDP,1.861072883886661
203.0.113.5,10.0.0.1,36360,80,68,UDP,1.8624905362253108
203.0.113.9,10.0.0.1,33672,80,99,UDP,1.863383448476768
203.0.113.6,10.0.0.1,21492,80,126,UDP,1.86444598976373
203.0.113.5,10.0.0.1,50303,80,57,UDP,1.8647981391170427
203.0.113.2,10.0.0.1,18234,80,127,UDP,1.864917679380621
203.0.113.7,10.0.0.1,35945,80,113,UDP,1.8660387847735553
203.0.113.8,10.0.0.1,64254,80,127,UDP,1.8670896741013057
203.0.113.5,10.0.0.1,31713,80,109,UDP,1.8683599750910915
203.0.113.7,10.0.0.1,42479,80,59,UDP,1.8686418502769113
203.0.113.7,10.0.0.1,40756,80,39,UDP,1.870006370593614
203.0.113.4,10.0.0.1,30641,80,64,UDP,1.8710226257131497
203.0.113.4,10.0.0.1,35518,80,54,UDP,1.8726421431486908
203.0.113.8,10.0.0.1,64977,80,34,UDP,1.8736611518621982
203.0.113.3,10.0.0.1,44942,80,119,UDP,1.8746083843316776
203.0.113.8,10.0.0.1,8835,80,42,UDP,1.8755230642459242
203.0.113.1,10.0.0.1,37353,80,110,UDP,1.8768760031688712
203.0.113.7,10.0.0.1,41851,80,36,UDP,1.8782702634067092
203.0.113.2,10.0.0.1,53826,80,41,UDP,1.8788211108638877
203.0.113.4,10.0.0.1,25920,80,82,UDP,1.8800412584710786
203.0.113.3,10.0.0.1,39051,80,67,UDP,1.880832208178318
203.0.113.2,10.0.0.1,33642,80,50,UDP,1.8816350837089095
203.0.113.1,10.0.0.1,43518,80,60,UDP,1.882753416039002
203.0.113.3,10.0.0.1,58551,80,79,UDP,1.8840163569522441
203.0.113.1,10.0.0.1,28711,80,100,UDP,1.8849458863534132
203.0.113.7,10.0.0.1,60828,80,58,UDP,1.8864702372286206
203.0.113.6,10.0.0.1,56565,80,33,UDP,1.8878880643209368
203.0.113.8,10.0.0.1,47303,80,77,UDP,1.888297616414117
203.0.113.5,10.0.0.1,18944,80,102,UDP,1.8890131827131291
203.0.113.5,10.0.0.1,20426,80,72,UDP,1.890694387575727
203.0.113.7,10.0.0.1,23164,80,49,UDP,1.8910440259879042
203.0.113.3,10.0.0.1,10188,80,75,UDP,1.8919044702493564
203.0.113.9,10.0.0.1,15853,80,98,UDP,1.8936646147644747
203.0.113.8,10.0.0.1,49078,80,48,UDP,1.8945439292172523
203.0.113.1,10.0.0.1,15648,80,43,UDP,1.8958668403309333
203.0.113.1,10.0.0.1,8029,80,40,UDP,1.897420625252765
203.0.113.7,10.0.0.1,43351,80,105,UDP,1.8986943054085357
203.0.113.4,10.0.0.1,22118,80,107,UDP,1.900609076166172
203.0.113.8,10.0.0.1,25660,80,73,UDP,1.9011455433067865
203.0.113.9,10.0.0.1,7389,80,107,UDP,1.9023619378915175
203.0.113.8,10.0.0.1,24780,80,115,UDP,1.903500905754412
203.0.113.2,10.0.0.1,51468,80,57,UDP,1.90412047679077
203.0.113.2,10.0.0.1,57273,80,72,UDP,1.9046307820772757
203.0.113.5,10.0.0.1,62270,80,100,UDP,1.9059590206750856
203.0.113.5,10.0.0.1,62260,80,82,UDP,1.907296779527651
203.0.113.7,10.0.0.1,62508,80,79,UDP,1.9082015512994075
203.0.113.9,10.0.0.1,14826,80,64,UDP,1.9102006287993747
203.0.113.4,10.0.0.1,62877,80,38,UDP,1.9103532033597348
203.0.113.2,10.0.0.1,59852,80,84,UDP,1.9126712220310687
203.0.113.9,10.0.0.1,54694,80,111,UDP,1.9135576800914993
203.0.113.1,10.0.0.1,60950,80,78,UDP,1.9136576800914993
203.0.113.6,10.0.0.1,20682,80,63,UDP,1.9140178261689158
203.0.113.9,10.0.0.1,7518,80,79,UDP,1.9151229458444472
203.0.113.4,10.0.0.1,15356,80,63,UDP,1.9165566173645896
203.0.113.6,10.0.0.1,55188,80,113,UDP,1.9167840213031802
203.0.113.7,10.0.0.1,27521,80,116,UDP,1.918073380009199
203.0.113.5,10.0.0.1,37917,80,82,UDP,1.9189325323944868
203.0.113.9,10.0.0.1,8553,80,84,UDP,1.9199877025205658
203.0.113.8,10.0.0.1,7119,80,38,UDP,1.9206662881245748
203.0.113.2,10.0.0.1,33151,80,37,UDP,1.92268062606795
203.0.113.9,10.0.0.1,4601,80,92,UDP,1.9239636231285702
203.0.113.7,10.0.0.1,60102,80,128,UDP,1.925596771106696
203.0.113.4,10.0.0.1,63202,80,76,UDP,1.9269525605235227
203.0.113.4,10.0.0.1,21051,80,127,UDP,1.92819637604379
203.0.113.4,10.0.0.1,47887,80,115,UDP,1.9294707653370775
203.0.113.9,10.0.0.1,34489,80,57,UDP,1.9307286999256112
203.0.113.5,10.0.0.1,4713,80,86,UDP,1.9319732630029325
203.0.113.7,10.0.0.1,36122,80,87,UDP,1.9328014123171917
203.0.113.9,10.0.0.1,62809,80,52,UDP,1.9336845023833842
203.0.113.1,10.0.0.1,25533,80,51,UDP,1.9344924170186282
203.0.113.7,10.0.0.1,40000,80,124,UDP,1.935400808881669
203.0.113.8,10.0.0.1,59582,80,33,UDP,1.9362830248310803
203.0.113.7,10.0.0.1,39949,80,35,UDP,1.936392646056786
203.0.113.9,10.0.0.1,20131,80,53,UDP,1.9373696614840823
203.0.113.7,10.0.0.1,15322,80,53,UDP,1.9381993383099376
203.0.113.5,10.0.0.1,45734,80,41,UDP,1.9392094180269839
203.0.113.9,10.0.0.1,48965,80,80,UDP,1.940449926393486
203.0.113.5,10.0.0.1,51485,80,111,UDP,1.9406292192434613
203.0.113.4,10.0.0.1,13777,80,125,UDP,1.9421897338471035
203.0.113.5,10.0.0.1,48900,80,77,UDP,1.9435499778722947
203.0.113.6,10.0.0.1,12315,80,117,UDP,1.9452376776881384
203.0.113.9,10.0.0.1,47503,80,94,UDP,1.945634614667169
203.0.113.7,10.0.0.1,22613,80,38,UDP,1.9463764506726458
203.0.113.7,10.0.0.1,1379,80,54,UDP,1.9477048662645813
203.0.113.6,10.0.0.1,61072,80,46,UDP,1.9487056165639314
203.0.113.3,10.0.0.1,23616,80,118,UDP,1.9509077569537754
203.0.113.3,10.0.0.1,10656,80,99,UDP,1.951626180674462
203.0.113.7,10.0.0.1,6039,80,83,UDP,1.9526864326576898
203.0.113.1,10.0.0.1,45591,80,56,UDP,1.9535607164059567
203.0.113.9,10.0.0.1,50406,80,77,UDP,1.9542258944351207
203.0.113.5,10.0.0.1,23018,80,60,UDP,1.9552021246828282
203.0.113.6,10.0.0.1,10504,80,104,UDP,1.955834584391742
203.0.113.5,10.0.0.1,5319,80,91,UDP,1.9571189327819274
203.0.113.7,10.0.0.1,64588,80,44,UDP,1.9578392577166615
203.0.113.8,10.0.0.1,48158,80,87,UDP,1.9585711507409957
203.0.113.3,10.0.0.1,39169,80,33,UDP,1.9591263853864829
203.0.113.9,10.0.0.1,51711,80,115,UDP,1.9595761185932916
203.0.113.8,10.0.0.1,56255,80,90,UDP,1.96106537114881
203.0.113.5,10.0.0.1,46930,80,52,UDP,1.9630140865183427
203.0.113.7,10.0.0.1,58234,80,98,UDP,1.96403369793291
203.0.113.9,10.0.0.1,22685,80,57,UDP,1.9656706582895842
203.0.113.2,10.0.0.1,15643,80,125,UDP,1.9667211290324165
203.0.113.6,10.0.0.1,10472,80,39,UDP,1.9671991718393405
203.0.113.7,10.0.0.1,49019,80,107,UDP,1.968094261698303
203.0.113.1,10.0.0.1,62242,80,97,UDP,1.968498155107096
203.0.113.9,10.0.0.1,21008,80,76,UDP,1.9688408261310775
203.0.113.5,10.0.0.1,61956,80,82,UDP,1.9702634046497045
203.0.113.7,10.0.0.1,22715,80,49,UDP,1.9715613617488854
203.0.113.1,10.0.0.1,10138,80,96,UDP,1.9720246655662184
203.0.113.8,10.0.0.1,9425,80,72,UDP,1.9732130227509952
203.0.113.2,10.0.0.1,58788,80,85,UDP,1.974471529271929
203.0.113.7,10.0.0.1,34450,80,81,UDP,1.9752898846235611
203.0.113.8,10.0.0.1,48777,80,65,UDP,1.9753898846235611
203.0.113.2,10.0.0.1,13124,80,102,UDP,1.9761432995546682
203.0.113.3,10.0.0.1,51610,80,63,UDP,1.976956329319917
203.0.113.4,10.0.0.1,9313,80,89,UDP,1.9786394550425745
203.0.113.4,10.0.0.1,52330,80,50,UDP,1.9795945771438326
203.0.113.5,10.0.0.1,59005,80,52,UDP,1.9803137619140805
203.0.113.2,10.0.0.1,48065,80,45,UDP,1.981251092999528
203.0.113.7,10.0.0.1,43564,80,83,UDP,1.9824527526902942
203.0.113.9,10.0.0.1,47980,80,90,UDP,1.9842368968544415
